price,link,number_of_rooms,area,floor,district,address
400000,https://krisha.kz/a/show/761460861,2,50.0,8,Есильский р-н, Мангилик Ел
300000,https://krisha.kz/a/show/761177538,2,70.0,4,Есильский р-н, Орынбор 13
230000,https://krisha.kz/a/show/688043772,1,39.2,4,Есильский р-н, Чингиз Айтматов 60
200000,https://krisha.kz/a/show/762222639,2,50.0,4,Сарыарка р-н, Ш.Қосшығұлұлы 14
260000,https://krisha.kz/a/show/762137990,2,65.0,10,Нура р-н, Умай Ана 14
250000,https://krisha.kz/a/show/761740992,2,80.0,8,Нура р-н, Азильхан Нуршайыков 6/1
250000,https://krisha.kz/a/show/1000207785,2,70.0,9,Алматы р-н, Тауелсиздик 21/9
200000,https://krisha.kz/a/show/697249549,1,39.0,6,Алматы р-н, Нажмиденова 13/2
180000,https://krisha.kz/a/show/695121075,2,56.0,4,Алматы р-н, Мусрепова 2 — проспект Абылай-хана Мусрепова
300000,https://krisha.kz/a/show/695191677,2,64.0,12,Есильский р-н, Сауран 10/1 — Сауран 10 б
190000,https://krisha.kz/a/show/697669904,1,42.0,6,Unknown District,Чингиз Айтматов 77/4
200000,https://krisha.kz/a/show/675017248,1,50.0,4,Есильский р-н, Ұлы дала 11/2 — Мәңгілік Ел
350000,https://krisha.kz/a/show/698070969,3,100.0,2,Есильский р-н, Роза Багланова 4 — Туран
650000,https://krisha.kz/a/show/762180456,2,60.0,5,Есильский р-н, Бокейхана 16/3 — Триумфальная арка
1200000,https://krisha.kz/a/show/762178981,4,120.0,11,Нура р-н, Кабанбай батыра
220000,https://krisha.kz/a/show/691788424,1,40.0,18,Есильский р-н, Сауран 15 — Сауран-Орынбор
160000,https://krisha.kz/a/show/699021638,1,33.0,7,Алматы р-н, Тынышбайулы 5 — А82
280000,https://krisha.kz/a/show/698100799,2,70.6,5,Нура р-н, Култегин
1100000,https://krisha.kz/a/show/761982645,2,109.35,0,Есильский р-н, мкр Шубар
125000,https://krisha.kz/a/show/697340108,1,50.0,4,Алматы р-н, Рыскулбекова — Рыскулбекова-Кудайбердыулы
350000,https://krisha.kz/a/show/688286994,2,69.0,4,Есильский р-н, Керей Жанибек 40
250000,https://krisha.kz/a/show/674694437,2,55.5,12,Есильский р-н, Е-753 ул — Сыганак
260000,https://krisha.kz/a/show/693680898,2,60.0,7,Есильский р-н, Бектурова — Керей Жанибек-Туран
550000,https://krisha.kz/a/show/691659734,3,80.0,6,Нура р-н, Бектурова 1/2 — Толе би и бектурова
270000,https://krisha.kz/a/show/698704651,1,47.0,0,Алматы р-н, Кошкарбаева 10/1
130000,https://krisha.kz/a/show/761930891,1,17.5,2,Алматы р-н, Манаса 20/2
400000,https://krisha.kz/a/show/760048222,2,62.0,12,Есильский р-н, Кайым Мухамедханов
350000,https://krisha.kz/a/show/761685984,2,92.0,7,Есильский р-н, Мәңгілік Ел 21
250000,https://krisha.kz/a/show/762329485,1,48.0,9,Есильский р-н, Улы Дала 51 — Кабанбай батыра
380000,https://krisha.kz/a/show/1000181721,5,121.0,9,Есильский р-н, Мәңгілік Ел 19
150000,https://krisha.kz/a/show/762346835,1,36.2,2,Есильский р-н, Улы дала 86
150000,https://krisha.kz/a/show/1000212706,1,30.0,6,Нура р-н, Култегин 19/1
250000,https://krisha.kz/a/show/693005991,2,50.0,4,Нура р-н, Туран 43/3 — Туран- Сагынак
300000,https://krisha.kz/a/show/1000162738,2,72.0,2,Есильский р-н, проспект Аль-Фараби 15/1 — Аль-Фараби - Бухар Жырау
195000,https://krisha.kz/a/show/688432825,1,33.0,4,Есильский р-н, Туран 55/8
250000,https://krisha.kz/a/show/762316582,1,45.0,6,Есильский р-н, Туркестан 16/5 — Ботанический парк
350000,https://krisha.kz/a/show/762317205,2,128.0,13,Сарыарка р-н, Кенесары 4
200000,https://krisha.kz/a/show/762271618,1,43.0,7,Алматы р-н, Рыскулбекова — Рыскулбекова-Кудайбердыулы
180000,https://krisha.kz/a/show/675964300,1,45.0,20,Алматы р-н, А-62 8
300000,https://krisha.kz/a/show/761656802,1,45.0,3,Нура р-н, Е-900 4 — Район Хан Шатыр
255000,https://krisha.kz/a/show/761647182,2,61.0,3,Есильский р-н, Туран 43/1
1500000,https://krisha.kz/a/show/676588566,3,110.0,15,Есильский р-н, Мухамедханова — Туран
230000,https://krisha.kz/a/show/57452292,2,60.0,3,Есильский р-н, Ұлы Дала 82
200000,https://krisha.kz/a/show/671800311,1,40.0,2,Есильский р-н, Абикена Бектурова 3/1
290000,https://krisha.kz/a/show/1000180327,2,70.0,4,Сарайшык р-н, Калдаякова 23/1 — Алея мың жылдық
650000,https://krisha.kz/a/show/683261950,4,150.0,17,Алматы р-н, Момышулы 2
230000,https://krisha.kz/a/show/761639120,1,45.0,2,Есильский р-н, Туран 52/2
150000,https://krisha.kz/a/show/761066043,1,45.0,7,Алматы р-н, Байтурсынова 67 — А-62
300000,https://krisha.kz/a/show/761640036,2,65.0,3,Есильский р-н, Туран 52/2
350000,https://krisha.kz/a/show/762236295,2,60.0,21,Алматы р-н, Ракымжан Кошкарбаев 36
200000,https://krisha.kz/a/show/697207969,1,45.0,5,Нура р-н, Толе би 44
300000,https://krisha.kz/a/show/762258883,2,58.0,8,Нура р-н, Туран 55/11
200000,https://krisha.kz/a/show/760150248,2,53.0,3,Есильский р-н, мкр Комсомольский
350000,https://krisha.kz/a/show/685120329,2,60.0,9,Есильский р-н, Рыскулов 5/4 — Район Экспо
110000,https://krisha.kz/a/show/697401554,1,30.0,1,Сарыарка р-н, Жалын 15/2 — Старый железнодорожный вокзал
220000,https://krisha.kz/a/show/689327575,2,51.7,10,р-н Байконур, Жубанова 27 — Абая
300000,https://krisha.kz/a/show/761961354,2,54.0,9,Unknown District,Кабанбай Батыр 44/2
150000,https://krisha.kz/a/show/687908731,1,44.0,3,Сарыарка р-н, Жумекен Нажимеденова 39/1
200000,https://krisha.kz/a/show/699849412,2,55.0,4,Есильский р-н, Акмешит 7/1 — Акмешит
900000,https://krisha.kz/a/show/1000211223,4,172.0,8,Алматы р-н, Кошкарбаева 2
200000,https://krisha.kz/a/show/762156200,1,39.0,5,Нура р-н, Роза Багланова 55/10
190000,https://krisha.kz/a/show/1000210504,1,33.2,17,Алматы р-н, Нажимеденова 23A
310000,https://krisha.kz/a/show/687102232,3,89.0,9,Есильский р-н, Сарайшик 7
180000,https://krisha.kz/a/show/691004766,2,50.0,1,Алматы р-н, Куйши Дина 4/2 — Тауелсиздик
450000,https://krisha.kz/a/show/687908070,3,120.0,23,Есильский р-н, Кабанбай батыра 11
200000,https://krisha.kz/a/show/698011104,1,41.0,5,Есильский р-н, Фариза Онгарсынова 10 — Фариза Онгарсынова
315000,https://krisha.kz/a/show/761538804,3,69.7,4,Сарыарка р-н, Косшыгулулы 22 — Возле Fit Arena Winox
600000,https://krisha.kz/a/show/686776810,3,120.0,11,Алматы р-н, Байтурсынова
270000,https://krisha.kz/a/show/761590677,2,40.0,5,Есильский р-н, Е 496 5
220000,https://krisha.kz/a/show/693568608,2,55.5,7,Есильский р-н, мкр Комсомольский
220000,https://krisha.kz/a/show/762328973,2,70.0,5,р-н Байконур, Иманбаеева 3
400000,https://krisha.kz/a/show/762307171,3,98.0,1,Алматы р-н, Калдаякова 1 — Пирамида
300000,https://krisha.kz/a/show/761129146,2,51.0,9,Нура р-н, Е-10 11
220000,https://krisha.kz/a/show/762282606,2,40.0,4,Алматы р-н, Нажмиденова 15
500000,https://krisha.kz/a/show/693117118,3,130.0,4,Алматы р-н, Калдаякова 2
240000,https://krisha.kz/a/show/1000209796,2,62.5,4,Есильский р-н, Бөкейхана 32 — Улы Дала
350000,https://krisha.kz/a/show/692843246,3,90.0,12,Алматы р-н, Кенесары 8 — Пр. Сарыарка
280000,https://krisha.kz/a/show/698051885,3,96.3,2,Есильский р-н, Орынбор 24
210000,https://krisha.kz/a/show/695171978,2,48.0,7,Нура р-н, Бектурова 4/1
200000,https://krisha.kz/a/show/760835799,1,45.0,5,Есильский р-н, Мәңгілік Ел 52 — Улы Дала
250000,https://krisha.kz/a/show/762011725,2,58.0,9,Нура р-н, Ильяса Омарова 21/1
450000,https://krisha.kz/a/show/695591906,3,84.0,6,Есильский р-н, Улы Дала 56 — Сауран
180000,https://krisha.kz/a/show/1000209257,1,37.0,15,Алматы р-н, Тауелсиздик 21/9 — Тауелсиздик
390000,https://krisha.kz/a/show/697111048,3,105.0,2,Есильский р-н, Сыганак 39/1
250000,https://krisha.kz/a/show/696017000,2,57.0,8,Есильский р-н, Кабанбай батыра 58B
180000,https://krisha.kz/a/show/760062899,1,47.0,5,Есильский р-н, Акселеу Сейдимбек 7
210000,https://krisha.kz/a/show/662826067,2,52.0,18,Есильский р-н, Сарайшык 7/1
230000,https://krisha.kz/a/show/762159501,2,46.0,5,Есильский р-н, Толе би 25/1
150000,https://krisha.kz/a/show/680104837,1,33.0,21,Алматы р-н, Нажимеденова 10/2 — Нажимеденова—Тәуелсіздік
190000,https://krisha.kz/a/show/762244344,1,41.0,1,Unknown District,Туркестан 14а
800000,https://krisha.kz/a/show/695402485,3,100.0,4,Алматы р-н, Анатолия Храпатого 25
170000,https://krisha.kz/a/show/762246680,1,38.0,4,Есильский р-н, Казыбек Би 7а — Е22
400000,https://krisha.kz/a/show/676204777,3,100.0,7,Есильский р-н, Туркестан 4/1 — Алматы
400000,https://krisha.kz/a/show/761901351,2,50.0,19,Алматы р-н, Калдаякова 3
350000,https://krisha.kz/a/show/697518482,2,57.0,5,Сарайшык р-н, Нурмагамбетова 27 — Казахский драматический театр
230000,https://krisha.kz/a/show/698526951,1,37.0,10,Есильский р-н, Жошы хан 13 — Бухар Жырау/ Бокейхан Квартплата включена!
230000,https://krisha.kz/a/show/694598031,1,42.0,5,Есильский р-н, Толеби 25/1 — Улы дала
370000,https://krisha.kz/a/show/762199872,2,68.0,7,Есильский р-н, Туран 43/3
330000,https://krisha.kz/a/show/762200074,2,55.0,0,Алматы р-н, Калдаякова 3
330000,https://krisha.kz/a/show/761188237,2,72.0,12,Есильский р-н, Сауран 10в — ул. Сауран - ул. Сыганак
250000,https://krisha.kz/a/show/696828480,2,56.7,11,Сарыарка р-н, Бейбарыс Султан 25
180000,https://krisha.kz/a/show/762338576,1,40.0,2,Есильский р-н, Касым Кайсенова 4
400000,https://krisha.kz/a/show/681669223,3,139.0,19,Есильский р-н, Кабанбай батыра
250000,https://krisha.kz/a/show/696455019,1,40.0,10,р-н Байконур, Сейфуллина 41
260000,https://krisha.kz/a/show/1000155103,2,57.0,3,Есильский р-н, Хусейн Бен Талал 39 — Новая мечеть
150000,https://krisha.kz/a/show/1000208148,1,32.0,5,Алматы р-н, Шалкөде 2 — Около 13 школы
240000,https://krisha.kz/a/show/693689309,2,62.0,7,Нура р-н, Бектурова — Керей Жанибек Хандар
190000,https://krisha.kz/a/show/760470318,1,40.0,4,Есильский р-н, Толе би 46 — Сыганак
660000,https://krisha.kz/a/show/697545507,3,75.0,4,Нура р-н, Туран 39а — Хан Шатыр
250000,https://krisha.kz/a/show/1000207992,2,42.0,9,Сарыарка р-н, Бердибек Сокпакбаев 5 — Кумисбекова
220000,https://krisha.kz/a/show/690868252,2,80.0,2,Алматы р-н, Айнакол 66/1
180000,https://krisha.kz/a/show/699930135,2,42.0,14,Алматы р-н, Ахмет Байтурсынулы 32/2
180000,https://krisha.kz/a/show/689879537,2,42.0,2,Нура р-н, Чингиз Айтматов 77
380000,https://krisha.kz/a/show/697346582,3,88.0,2,Есильский р-н, Туран 46A
300000,https://krisha.kz/a/show/695581667,3,57.3,1,Есильский р-н, Алихана Бокейханова 17/1
200000,https://krisha.kz/a/show/692963966,1,40.0,2,Нура р-н, ул. Мухамедханов
200000,https://krisha.kz/a/show/697956476,1,45.0,15,р-н Байконур, Кенесары 70А — Жубанова
260000,https://krisha.kz/a/show/660251659,2,48.1,7,Алматы р-н, Нажимеденова 4/1
140000,https://krisha.kz/a/show/698147920,1,40.0,8,Есильский р-н, Улы Дала 69
330000,https://krisha.kz/a/show/696727686,2,56.0,20,Алматы р-н, Бараева 18 — Бараева уалиханова
200000,https://krisha.kz/a/show/762261519,1,45.0,2,Есильский р-н, Аль-Фараби
180000,https://krisha.kz/a/show/691692714,1,40.0,6,Есильский р-н, Улы Дала 63
170000,https://krisha.kz/a/show/692601148,2,48.9,4,Алматы р-н, Сатпаева — Возле Евразии
165000,https://krisha.kz/a/show/685858326,1,42.0,9,р-н Байконур, Б. Момышулы 4
250000,https://krisha.kz/a/show/674575085,2,50.0,10,Есильский р-н, Манглик Ел 58
180000,https://krisha.kz/a/show/1000206933,1,38.0,13,Есильский р-н, Мәңгілік Ел 19
170000,https://krisha.kz/a/show/48284915,1,40.0,3,Есильский р-н, Е49 улица 4В
165000,https://krisha.kz/a/show/1000120447,1,35.0,4,Есильский р-н, Айтматова 29а — Айтматова-Сыганак
